"","ZCTA","zip_code","dense"
"13114","39051",39051,35.388486188955
"13115","39051",39109,35.388486188955
"13116","39054",39054,28.3423652903396
"13117","39056",39058,503.482825711731
"13118","39056",39056,503.482825711731
"13119","39057",39057,35.018255902236
"13120","39059",39059,79.5641005006411
"13121","39061",39061,0
"13122","39062",39062,310.071333096202
"13123","39063",39063,26.7637545014224
"13124","39066",39066,29.8518648830945
"13125","39067",39067,10.4154105896156
"13126","39069",39081,26.419463040356
"13127","39069",39069,26.419463040356
"13128","39071",39071,57.7122133160115
"13129","39073",39073,134.237385840542
"13130","39074",39087,51.9968492211827
"13131","39074",39080,51.9968492211827
"13132","39074",39074,51.9968492211827
"13133","39078",39078,26.590054008826
"13134","39079",39079,18.3983138156115
"13135","39082",39082,16.9180738988418
"13136","39083",39083,26.4680833313243
"13137","39083",39077,26.4680833313243
"13138","39086",39086,9.60379046175482
"13139","39088",39088,0.323846535999486
"13140","39090",39107,44.962332209661
"13141","39090",39090,44.962332209661
"13142","39090",39171,44.962332209661
"13143","39092",39092,33.0396256124962
"13144","39094",39098,21.2282170990934
"13145","39094",39094,21.2282170990934
"13146","39094",39161,21.2282170990934
"13147","39095",39095,18.9340912435542
"13148","39096",39096,11.5222295251657
"13149","39097",39097,8.51423791824291
"13150","39108",39108,9.98926407407251
"13151","39110",39110,642.055654405912
"13152","39110",39130,642.055654405912
"13153","39111",39111,63.0957788796131
"13154","39113",39113,7.38674451310302
"13155","39114",39114,55.4225281080172
"13156","39115",39115,28.1605586350726
"13157","39116",39116,29.8459741942299
"13158","39117",39117,38.3872755632065
"13159","39119",39119,42.0664926904866
"13160","39120",39165,60.3328294883703
"13161","39120",39122,60.3328294883703
"13162","39120",39120,60.3328294883703
"13163","39120",39190,60.3328294883703
"13164","39120",39121,60.3328294883703
"13165","39140",39140,25.7689895047961
"13166","39144",39144,6.44258627369395
"13167","39145",39145,39.3121834324335
"13168","39146",39146,22.4773429494749
"13169","39149",39149,13.5483557596021
"13170","39150",39150,22.4907451481954
"13171","39152",39152,9.89555809964983
"13172","39153",39153,16.0676360759814
"13173","39154",39154,77.1115864957316
"13174","39156",39156,14.7154120331756
"13175","39157",39157,817.533776588867
"13176","39157",39158,817.533776588867
"13177","39159",39159,7.29759818279374
"13178","39160",39160,20.4321322055367
"13179","39162",39162,3.81115387647433
"13180","39166",39166,7.5646940903031
"13181","39167",39167,0
"13182","39168",39168,39.8889233671466
"13183","39169",39169,24.0092175122285
"13184","39170",39170,92.4641398684184
"13185","39174",39174,2141.41491477084
"13186","39175",39175,17.3346783983767
"13187","39176",39176,19.5199445899814
"13188","39177",39177,0.837414682290482
"13189","39179",39179,10.1996525064528
"13190","39180",39180,112.265722309849
"13191","39183",39182,43.4976527186666
"13192","39183",39181,43.4976527186666
"13193","39183",39183,43.4976527186666
"13194","39189",39189,48.2161940196865
"13195","39191",39191,34.7237494172322
"13196","39192",39192,13.4640612863989
"13197","39193",39193,397.624951336565
"13198","39194",39194,43.3600788215379
"13199","39194",39173,43.3600788215379
"13200","39201",39205,373.229336949752
"13201","39201",39250,373.229336949752
"13202","39201",39282,373.229336949752
"13203","39201",39207,373.229336949752
"13204","39201",39201,373.229336949752
"13205","39201",39225,373.229336949752
"13206","39201",39236,373.229336949752
"13207","39201",39284,373.229336949752
"13208","39201",39215,373.229336949752
"13209","39201",39289,373.229336949752
"13210","39201",39271,373.229336949752
"13211","39201",39296,373.229336949752
"13212","39201",39286,373.229336949752
"13213","39201",39283,373.229336949752
"13214","39202",39210,1812.17403935547
"13215","39202",39202,1812.17403935547
"13216","39203",39203,2119.34731135178
"13217","39204",39204,1490.05474310021
"13218","39206",39206,2473.49442268781
"13219","39208",39208,723.697984029885
"13220","39208",39288,723.697984029885
"13221","39209",39209,425.53684162076
"13222","39211",39211,1964.52207426447
"13223","39212",39212,908.631154900482
"13224","39213",39213,665.884456364846
"13225","39216",39216,985.273507288293
"13226","39217",39217,12443.011069484
"13227","39218",39218,382.74699222846
"13228","39232",39232,364.498095115152
"13229","39269",39269,0
"13230","39272",39272,602.573943188914
"13231","39301",39303,81.2663721097797
"13232","39301",39302,81.2663721097797
"13233","39301",39301,81.2663721097797
"13234","39305",39305,220.754756718515
"13235","39307",39307,172.599872437489
"13236","39309",39309,33.5496530208047
"13237","39320",39320,44.00827734029
"13238","39322",39322,29.5102665871861
"13239","39323",39323,18.447780682263
"13240","39325",39325,56.8247546818697
"13241","39326",39326,6.79732743859106
"13242","39327",39327,44.5761718359577
"13243","39328",39328,15.4027620244787
"13244","39330",39330,21.6888266612816
"13245","39332",39332,32.989262730178
"13246","39335",39335,22.7199669293645
"13247","39336",39336,18.5222493526667
"13248","39337",39337,23.1814943604733
"13249","39338",39338,18.3613985777343
"13250","39339",39339,37.2105024685797
"13251","39341",39341,18.1686171066495
"13252","39342",39304,610.043933808953
"13253","39342",39342,610.043933808953
"13254","39345",39345,39.5436591195296
"13255","39346",39346,23.2492704888547
"13256","39347",39347,13.5732398216371
"13257","39348",39348,8.27011038058296
"13258","39350",39350,57.9330227212702
"13259","39352",39352,4.76150136177616
"13260","39354",39354,14.0432829792687
"13261","39355",39355,21.6909258448426
"13262","39356",39356,13.3640348049356
"13263","39358",39358,6.34275544897817
"13264","39359",39359,164.865975485171
"13265","39360",39360,18.6183043246016
"13266","39361",39361,9.999597393839
"13267","39362",39362,14.5008384401473
"13268","39363",39363,69.634014530234
"13269","39364",39364,30.1839480610276
"13270","39365",39365,41.5293935339224
"13271","39366",39366,22.2290127476183
"13272","39367",39367,29.0964732614307
"13273","39367",39324,29.0964732614307
"13274","39401",39401,221.951311196779
"13275","39401",39407,221.951311196779
"13276","39401",39404,221.951311196779
"13277","39402",39402,469.349017000338
"13278","39402",39403,469.349017000338
"13279","39406",39406,5592.26254060927
"13280","39421",39421,40.4865570313248
"13281","39422",39422,32.2807784114327
"13282","39423",39423,27.7225490942193
"13283","39425",39425,11.5614368120242
"13284","39426",39457,96.0344556802215
"13285","39426",39426,96.0344556802215
"13286","39427",39427,15.1331138208886
"13287","39428",39428,48.4347420257311
"13288","39429",39429,55.5250180330052
"13289","39437",39437,72.4676499163681
"13290","39439",39439,32.9300892770048
"13291","39440",39440,1136.31993175088
"13292","39443",39441,78.5091899816162
"13293","39443",39442,78.5091899816162
"13294","39443",39443,78.5091899816162
"13295","39451",39451,30.5083716458434
"13296","39452",39452,53.9865084571135
